Fri Dec 19 01:20:07 IST 2014 Starting regionserver on nn1.hadoop.com
core file size          (blocks, -c) 0
2015-02-27 02:49:27,227 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=7 queue=1
2015-02-27 02:49:27,227 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=8 queue=2
2015-02-27 02:49:27,227 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=9 queue=0
2015-02-27 02:49:27,227 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=10 queue=1
2015-02-27 02:49:27,227 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=11 queue=2
2015-02-27 02:49:27,227 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=12 queue=0
2015-02-27 02:49:27,227 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=13 queue=1
2015-02-27 02:49:27,227 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=14 queue=2
2015-02-27 02:49:27,227 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=15 queue=0
2015-02-27 02:49:27,228 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=16 queue=1
2015-02-27 02:49:27,228 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=17 queue=2
2015-02-27 02:49:27,228 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=18 queue=0
2015-02-27 02:49:27,228 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=19 queue=1
2015-02-27 02:49:27,228 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=20 queue=2
2015-02-27 02:49:27,229 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=21 queue=0
2015-02-27 02:49:27,229 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=22 queue=1
2015-02-27 02:49:27,229 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=23 queue=2
2015-02-27 02:49:27,229 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=24 queue=0
2015-02-27 02:49:27,229 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=25 queue=1
2015-02-27 02:49:27,229 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=26 queue=2
2015-02-27 02:49:27,229 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=27 queue=0
2015-02-27 02:49:27,229 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=28 queue=1
2015-02-27 02:49:27,229 DEBUG [regionserver60020] ipc.RpcExecutor: B.Default Start Handler index=29 queue=2
2015-02-27 02:49:27,229 DEBUG [regionserver60020] ipc.RpcExecutor: Priority Start Handler index=0 queue=0
2015-02-27 02:49:27,229 DEBUG [regionserver60020] ipc.RpcExecutor: Priority Start Handler index=1 queue=0
2015-02-27 02:49:27,230 DEBUG [regionserver60020] ipc.RpcExecutor: Priority Start Handler index=2 queue=0
2015-02-27 02:49:27,230 DEBUG [regionserver60020] ipc.RpcExecutor: Priority Start Handler index=3 queue=0
2015-02-27 02:49:27,230 DEBUG [regionserver60020] ipc.RpcExecutor: Priority Start Handler index=4 queue=0
2015-02-27 02:49:27,230 DEBUG [regionserver60020] ipc.RpcExecutor: Priority Start Handler index=5 queue=0
2015-02-27 02:49:27,231 DEBUG [regionserver60020] ipc.RpcExecutor: Priority Start Handler index=6 queue=0
2015-02-27 02:49:27,231 DEBUG [regionserver60020] ipc.RpcExecutor: Priority Start Handler index=7 queue=0
2015-02-27 02:49:27,231 DEBUG [regionserver60020] ipc.RpcExecutor: Priority Start Handler index=8 queue=0
2015-02-27 02:49:27,231 DEBUG [regionserver60020] ipc.RpcExecutor: Priority Start Handler index=9 queue=0
2015-02-27 02:49:27,231 DEBUG [regionserver60020] ipc.RpcExecutor: Replication Start Handler index=0 queue=0
2015-02-27 02:49:27,231 DEBUG [regionserver60020] ipc.RpcExecutor: Replication Start Handler index=1 queue=0
2015-02-27 02:49:27,231 DEBUG [regionserver60020] ipc.RpcExecutor: Replication Start Handler index=2 queue=0
2015-02-27 02:49:27,254 INFO  [regionserver60020] Configuration.deprecation: fs.default.name is deprecated. Instead, use fs.defaultFS
2015-02-27 02:49:27,261 INFO  [regionserver60020] regionserver.HRegionServer: Serving as nn1.hadoop.com,60020,1424985534052, RpcServer on nn1.hadoop.com/192.168.1.8:60020, sessionid=0x14bc7b6e5730000
2015-02-27 02:49:27,268 INFO  [regionserver60020] procedure.RegionServerProcedureManagerHost: Procedure online-snapshot is starting
2015-02-27 02:49:27,268 DEBUG [regionserver60020] snapshot.RegionServerSnapshotManager: Start Snapshot Manager nn1.hadoop.com,60020,1424985534052
2015-02-27 02:49:27,268 DEBUG [regionserver60020] procedure.ZKProcedureMemberRpcs: Starting procedure member 'nn1.hadoop.com,60020,1424985534052'
2015-02-27 02:49:27,268 DEBUG [regionserver60020] procedure.ZKProcedureMemberRpcs: Checking for aborted procedures on node: '/hbase/online-snapshot/abort'
2015-02-27 02:49:27,268 INFO  [SplitLogWorker-nn1.hadoop.com,60020,1424985534052] regionserver.SplitLogWorker: SplitLogWorker nn1.hadoop.com,60020,1424985534052 starting
2015-02-27 02:49:27,275 DEBUG [regionserver60020] procedure.ZKProcedureMemberRpcs: Looking for new procedures under znode:'/hbase/online-snapshot/acquired'
2015-02-27 02:49:27,275 INFO  [regionserver60020] procedure.RegionServerProcedureManagerHost: Procedure online-snapshot is started
2015-02-27 02:49:27,278 INFO  [SplitLogWorker-nn1.hadoop.com,60020,1424985534052] zookeeper.RecoverableZooKeeper: Process identifier=hconnection-0x3ce80698 connecting to ZooKeeper ensemble=localhost:2181
2015-02-27 02:49:27,278 INFO  [SplitLogWorker-nn1.hadoop.com,60020,1424985534052] zookeeper.ZooKeeper: Initiating client connection, connectString=localhost:2181 sessionTimeout=90000 watcher=hconnection-0x3ce80698, quorum=localhost:2181, baseZNode=/hbase
2015-02-27 02:49:27,282 INFO  [SplitLogWorker-nn1.hadoop.com,60020,1424985534052-SendThread(localhost:2181)] zookeeper.ClientCnxn: Opening socket connection to server localhost/0:0:0:0:0:0:0:1:2181. Will not attempt to authenticate using SASL (unknown error)
2015-02-27 02:49:27,282 INFO  [SplitLogWorker-nn1.hadoop.com,60020,1424985534052-SendThread(localhost:2181)] zookeeper.ClientCnxn: Socket connection established to localhost/0:0:0:0:0:0:0:1:2181, initiating session
2015-02-27 02:49:27,287 INFO  [SplitLogWorker-nn1.hadoop.com,60020,1424985534052-SendThread(localhost:2181)] zookeeper.ClientCnxn: Session establishment complete on server localhost/0:0:0:0:0:0:0:1:2181, sessionid = 0x14bc7b6e5730003, negotiated timeout = 40000
2015-02-27 02:49:30,309 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:49:33,310 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:49:36,311 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:49:39,312 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:49:42,314 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:49:45,316 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:49:48,317 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:49:51,317 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:49:54,318 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:49:57,319 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:00,320 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:03,322 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:06,323 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:09,324 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:12,325 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:15,326 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:18,327 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:21,328 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:24,329 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:27,330 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:30,331 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:33,333 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:36,334 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:39,336 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:42,337 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:45,338 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:48,339 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:51,341 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:54,342 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:50:57,343 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:00,344 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:03,345 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:06,347 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:09,347 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:12,348 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:15,349 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:18,356 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:21,359 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:24,359 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:27,360 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:30,361 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:33,361 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:36,362 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:39,363 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:42,365 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:45,365 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:48,367 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:51,369 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:54,370 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:51:57,371 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:00,372 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:03,373 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:06,375 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:09,375 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:12,376 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:15,378 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:18,378 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:21,379 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:24,380 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:33,548 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:36,550 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:39,550 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:42,552 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:45,552 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:48,553 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:51,554 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:54,555 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:52:57,557 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:00,558 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:03,558 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:06,559 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:09,560 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:12,561 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:15,562 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:18,568 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:21,570 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:24,570 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:27,572 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:30,574 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:33,576 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:36,576 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:39,578 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:42,579 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:45,581 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:48,582 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:51,584 DEBUG [regionserver60020] regionserver.HRegionServer: No master found; retry
2015-02-27 02:53:54,472 DEBUG [LruStats #0] hfile.LruBlockCache: Total=417.79 KB, free=396.27 MB, max=396.68 MB, blockCount=0, accesses=0, hits=0, hitRatio=0, cachingAccesses=0, cachingHits=0, cachingHitsRatio=0,evictions=29, evicted=0, evictedPerRun=0.0
2015-02-27 02:53:54,500 INFO  [regionserver60020-EventThread] replication.ReplicationTrackerZKImpl: /hbase/rs/nn1.hadoop.com,60020,1424985534052 znode expired, triggering replicatorRemoved event
2015-02-27 02:53:54,507 INFO  [regionserver60020-EventThread] replication.ReplicationTrackerZKImpl: /hbase/rs/nn2.hadoop.com,60020,1424985515055 znode expired, triggering replicatorRemoved event
2015-02-27 02:53:56,626 INFO  [ReplicationExecutor-0] replication.ReplicationQueuesZKImpl: Moving nn2.hadoop.com,60020,1424985515055's hlogs to my queue
2015-02-27 02:53:56,634 INFO  [ReplicationExecutor-0] replication.ReplicationQueuesZKImpl: Won't transfer the queue, another RS took care of it because of: KeeperErrorCode = NoNode for /hbase/replication/rs/nn2.hadoop.com,60020,1424985515055/lock
2015-02-27 02:53:57,585 INFO  [regionserver60020] regionserver.HRegionServer: STOPPED: Exiting; cluster shutdown set and not carrying any regions
2015-02-27 02:53:57,585 INFO  [regionserver60020] ipc.RpcServer: Stopping server on 60020
2015-02-27 02:53:57,585 INFO  [RpcServer.listener,port=60020] ipc.RpcServer: RpcServer.listener,port=60020: stopping
2015-02-27 02:53:57,586 INFO  [RpcServer.responder] ipc.RpcServer: RpcServer.responder: stopped
2015-02-27 02:53:57,586 INFO  [RpcServer.responder] ipc.RpcServer: RpcServer.responder: stopping
2015-02-27 02:53:57,586 INFO  [regionserver60020] regionserver.SplitLogWorker: Sending interrupt to stop the worker thread
2015-02-27 02:53:57,587 INFO  [regionserver60020] regionserver.HRegionServer: Stopping infoServer
2015-02-27 02:53:57,590 INFO  [SplitLogWorker-nn1.hadoop.com,60020,1424985534052] regionserver.SplitLogWorker: SplitLogWorker interrupted while waiting for task, exiting: java.lang.InterruptedException
2015-02-27 02:53:57,590 INFO  [SplitLogWorker-nn1.hadoop.com,60020,1424985534052] regionserver.SplitLogWorker: SplitLogWorker nn1.hadoop.com,60020,1424985534052 exiting
2015-02-27 02:53:57,595 INFO  [regionserver60020] mortbay.log: Stopped SelectChannelConnector@0.0.0.0:60030
2015-02-27 02:53:57,597 INFO  [regionserver60020.logRoller] regionserver.LogRoller: LogRoller exiting.
2015-02-27 02:53:57,597 INFO  [regionserver60020.compactionChecker] regionserver.HRegionServer$CompactionChecker: regionserver60020.compactionChecker exiting
2015-02-27 02:53:57,597 INFO  [regionserver60020.nonceCleaner] regionserver.ServerNonceManager$1: regionserver60020.nonceCleaner exiting
2015-02-27 02:53:57,597 INFO  [regionserver60020] snapshot.RegionServerSnapshotManager: Stopping RegionServerSnapshotManager gracefully.
2015-02-27 02:53:57,597 INFO  [regionserver60020] regionserver.HRegionServer: stopping server nn1.hadoop.com,60020,1424985534052
2015-02-27 02:53:57,597 DEBUG [regionserver60020] catalog.CatalogTracker: Stopping catalog tracker org.apache.hadoop.hbase.catalog.CatalogTracker@3d6a5cb8
2015-02-27 02:53:57,597 INFO  [regionserver60020] client.HConnectionManager$HConnectionImplementation: Closing zookeeper sessionid=0x14bc7b6e5730001
2015-02-27 02:53:57,597 INFO  [MemStoreFlusher.0] regionserver.MemStoreFlusher: MemStoreFlusher.0 exiting
2015-02-27 02:53:57,597 INFO  [MemStoreFlusher.1] regionserver.MemStoreFlusher: MemStoreFlusher.1 exiting
2015-02-27 02:53:57,601 INFO  [regionserver60020-EventThread] zookeeper.ClientCnxn: EventThread shut down
2015-02-27 02:53:57,601 INFO  [regionserver60020] zookeeper.ZooKeeper: Session: 0x14bc7b6e5730001 closed
2015-02-27 02:53:57,602 INFO  [regionserver60020] regionserver.HRegionServer: stopping server nn1.hadoop.com,60020,1424985534052; all regions closed.
2015-02-27 02:53:57,602 DEBUG [regionserver60020-WAL.AsyncNotifier] wal.FSHLog: regionserver60020-WAL.AsyncNotifier interrupted while waiting for  notification from AsyncSyncer thread
2015-02-27 02:53:57,602 INFO  [regionserver60020-WAL.AsyncNotifier] wal.FSHLog: regionserver60020-WAL.AsyncNotifier exiting
2015-02-27 02:53:57,602 DEBUG [regionserver60020-WAL.AsyncSyncer0] wal.FSHLog: regionserver60020-WAL.AsyncSyncer0 interrupted while waiting for notification from AsyncWriter thread
2015-02-27 02:53:57,603 INFO  [regionserver60020-WAL.AsyncSyncer0] wal.FSHLog: regionserver60020-WAL.AsyncSyncer0 exiting
2015-02-27 02:53:57,603 DEBUG [regionserver60020-WAL.AsyncSyncer1] wal.FSHLog: regionserver60020-WAL.AsyncSyncer1 interrupted while waiting for notification from AsyncWriter thread
2015-02-27 02:53:57,603 INFO  [regionserver60020-WAL.AsyncSyncer1] wal.FSHLog: regionserver60020-WAL.AsyncSyncer1 exiting
2015-02-27 02:53:57,603 DEBUG [regionserver60020-WAL.AsyncSyncer2] wal.FSHLog: regionserver60020-WAL.AsyncSyncer2 interrupted while waiting for notification from AsyncWriter thread
2015-02-27 02:53:57,603 INFO  [regionserver60020-WAL.AsyncSyncer2] wal.FSHLog: regionserver60020-WAL.AsyncSyncer2 exiting
2015-02-27 02:53:57,603 DEBUG [regionserver60020-WAL.AsyncSyncer3] wal.FSHLog: regionserver60020-WAL.AsyncSyncer3 interrupted while waiting for notification from AsyncWriter thread
2015-02-27 02:53:57,603 INFO  [regionserver60020-WAL.AsyncSyncer3] wal.FSHLog: regionserver60020-WAL.AsyncSyncer3 exiting
2015-02-27 02:53:57,603 DEBUG [regionserver60020-WAL.AsyncSyncer4] wal.FSHLog: regionserver60020-WAL.AsyncSyncer4 interrupted while waiting for notification from AsyncWriter thread
2015-02-27 02:53:57,603 INFO  [regionserver60020-WAL.AsyncSyncer4] wal.FSHLog: regionserver60020-WAL.AsyncSyncer4 exiting
2015-02-27 02:53:57,604 DEBUG [regionserver60020-WAL.AsyncWriter] wal.FSHLog: regionserver60020-WAL.AsyncWriter interrupted while waiting for newer writes added to local buffer
2015-02-27 02:53:57,604 INFO  [regionserver60020-WAL.AsyncWriter] wal.FSHLog: regionserver60020-WAL.AsyncWriter exiting
2015-02-27 02:53:57,604 DEBUG [regionserver60020] wal.FSHLog: Closing WAL writer in hdfs://hacluster:8020/hbase/WALs/nn1.hadoop.com,60020,1424985534052
2015-02-27 02:53:57,658 DEBUG [regionserver60020] wal.FSHLog: Moved 1 WAL file(s) to /hbase/oldWALs
2015-02-27 02:53:57,667 INFO  [regionserver60020] regionserver.Leases: regionserver60020 closing leases
2015-02-27 02:53:57,667 INFO  [regionserver60020] regionserver.Leases: regionserver60020 closed leases
2015-02-27 02:54:07,164 INFO  [regionserver60020.periodicFlusher] regionserver.HRegionServer$PeriodicMemstoreFlusher: regionserver60020.periodicFlusher exiting
2015-02-27 02:54:07,165 INFO  [regionserver60020] regionserver.CompactSplitThread: Waiting for Split Thread to finish...
2015-02-27 02:54:07,165 INFO  [regionserver60020] regionserver.CompactSplitThread: Waiting for Merge Thread to finish...
2015-02-27 02:54:07,165 INFO  [regionserver60020] regionserver.CompactSplitThread: Waiting for Large Compaction Thread to finish...
2015-02-27 02:54:07,165 INFO  [regionserver60020] regionserver.CompactSplitThread: Waiting for Small Compaction Thread to finish...
2015-02-27 02:54:07,167 INFO  [regionserver60020] client.HConnectionManager$HConnectionImplementation: Closing zookeeper sessionid=0x14bc7b6e5730002
2015-02-27 02:54:07,172 INFO  [regionserver60020-EventThread] zookeeper.ClientCnxn: EventThread shut down
2015-02-27 02:54:07,173 INFO  [regionserver60020] zookeeper.ZooKeeper: Session: 0x14bc7b6e5730002 closed
2015-02-27 02:54:07,175 INFO  [regionserver60020.leaseChecker] regionserver.Leases: regionserver60020.leaseChecker closing leases
2015-02-27 02:54:07,175 INFO  [regionserver60020.leaseChecker] regionserver.Leases: regionserver60020.leaseChecker closed leases
2015-02-27 02:54:07,177 WARN  [regionserver60020] zookeeper.RecoverableZooKeeper: Node /hbase/rs/nn1.hadoop.com,60020,1424985534052 already deleted, retry=false
2015-02-27 02:54:07,178 WARN  [regionserver60020] regionserver.HRegionServer: Failed deleting my ephemeral node
org.apache.zookeeper.KeeperException$NoNodeException: KeeperErrorCode = NoNode for /hbase/rs/nn1.hadoop.com,60020,1424985534052
	at org.apache.zookeeper.KeeperException.create(KeeperException.java:111)
	at org.apache.zookeeper.KeeperException.create(KeeperException.java:51)
	at org.apache.zookeeper.ZooKeeper.delete(ZooKeeper.java:873)
	at org.apache.hadoop.hbase.zookeeper.RecoverableZooKeeper.delete(RecoverableZooKeeper.java:179)
	at org.apache.hadoop.hbase.zookeeper.ZKUtil.deleteNode(ZKUtil.java:1273)
	at org.apache.hadoop.hbase.zookeeper.ZKUtil.deleteNode(ZKUtil.java:1262)
	at org.apache.hadoop.hbase.regionserver.HRegionServer.deleteMyEphemeralNode(HRegionServer.java:1342)
	at org.apache.hadoop.hbase.regionserver.HRegionServer.run(HRegionServer.java:1054)
	at java.lang.Thread.run(Thread.java:744)
2015-02-27 02:54:07,188 INFO  [regionserver60020] zookeeper.ZooKeeper: Session: 0x14bc7b6e5730000 closed
2015-02-27 02:54:07,188 INFO  [regionserver60020] regionserver.HRegionServer: stopping server nn1.hadoop.com,60020,1424985534052; zookeeper connection closed.
2015-02-27 02:54:07,188 INFO  [regionserver60020] regionserver.HRegionServer: regionserver60020 exiting
2015-02-27 02:54:07,189 INFO  [regionserver60020-EventThread] zookeeper.ClientCnxn: EventThread shut down
2015-02-27 02:54:07,196 INFO  [Thread-9] regionserver.ShutdownHook: Shutdown hook starting; hbase.shutdown.hook=true; fsShutdownHook=org.apache.hadoop.fs.FileSystem$Cache$ClientFinalizer@52b8e429
2015-02-27 02:54:07,197 INFO  [Thread-9] regionserver.ShutdownHook: Starting fs shutdown hook thread.
2015-02-27 02:54:07,200 INFO  [Thread-9] regionserver.ShutdownHook: Shutdown hook finished.
Fri Feb 27 02:55:04 IST 2015 Starting regionserver on nn1.hadoop.com
core file size          (blocks, -c) 0
data seg size           (kbytes, -d) unlimited
scheduling priority             (-e) 0
file size               (blocks, -f) unlimited
pending signals                 (-i) 14844
max locked memory       (kbytes, -l) 64
max memory size         (kbytes, -m) unlimited
open files                      (-n) 1024
pipe size            (512 bytes, -p) 8
POSIX message queues     (bytes, -q) 819200
real-time priority              (-r) 0
stack size              (kbytes, -s) 10240
cpu time               (seconds, -t) unlimited
max user processes              (-u) 14844
virtual memory          (kbytes, -v) unlimited
file locks                      (-x) unlimited
2015-02-27 02:55:05,558 INFO  [main] util.VersionInfo: HBase 0.98.8-hadoop2
2015-02-27 02:55:05,558 INFO  [main] util.VersionInfo: Subversion git://acer/usr/src/hbase -r 6cfc8d064754251365e070a10a82eb169956d5fe
2015-02-27 02:55:05,558 INFO  [main] util.VersionInfo: Compiled by apurtell on Fri Nov 14 18:26:29 PST 2014
2015-02-27 02:55:06,391 INFO  [main] util.ServerCommandLine: env:TERM=xterm-256color
2015-02-27 02:55:06,391 INFO  [main] util.ServerCommandLine: env:DFS_NAME_DIR=/x/hadoop/hdfs/nn
2015-02-27 02:55:06,393 INFO  [main] util.ServerCommandLine: env:MAPRED_PID_DIR=/var/run/hadoop/mapred
2015-02-27 02:55:06,393 INFO  [main] util.ServerCommandLine: env:HDFS_USER=hdfs
2015-02-27 02:55:06,393 INFO  [main] util.ServerCommandLine: env:JSVC_HOME=/usr/libexec/bigtop-utils/
2015-02-27 02:55:06,393 INFO  [main] util.ServerCommandLine: env:YARN_LOCAL_LOG_DIR=/x/hadoop/yarn/logs
2015-02-27 02:55:06,393 INFO  [main] util.ServerCommandLine: env:YARN_LOCAL_DIR=/x/hadoop/yarn/tmp
2015-02-27 02:55:06,393 INFO  [main] util.ServerCommandLine: env:YARN_USER=yarn
2015-02-27 02:55:06,393 INFO  [main] util.ServerCommandLine: env:PIG_CONF_DIR=/etc/pig/conf
2015-02-27 02:55:06,393 INFO  [main] util.ServerCommandLine: env:JAVA_HOME=/usr/java/default
2015-02-27 02:55:06,394 INFO  [main] util.ServerCommandLine: env:YARN_LOG_DIR=/x/log/hadoop/yarn
2015-02-27 02:55:06,394 INFO  [main] util.ServerCommandLine: env:HBASE_HOME=/apache/hbase
2015-02-27 02:55:06,394 INFO  [main] util.ServerCommandLine: env:HIVE_HOME=/apache/hive
2015-02-27 02:55:06,402 INFO  [main] util.ServerCommandLine: env:HBASE_ENV_INIT=true
2015-02-27 02:55:06,402 INFO  [main] util.ServerCommandLine: env:SSH_CLIENT=192.168.1.4 52938 22
2015-02-27 02:55:06,402 INFO  [main] util.ServerCommandLine: env:MAIL=/var/spool/mail/root
2015-02-27 02:55:06,402 INFO  [main] util.ServerCommandLine: env:HOSTNAME=nn1.hadoop.com
